"ID","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type","location","type_numeric"
4415,8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,"red","California",2
4418,7.8,0.31,0.4,1.6,0.027,20,87,0.9911,3.15,0.48,11.9,6,"white","California",4
4423,6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9,7,"white","California",4
4425,6.7,0.33,0.36,6.6,0.042,34,116,0.99123,2.97,0.31,12.2,8,"white","California",4
4427,5.7,0.21,0.25,1.1,0.035,26,81,0.9902,3.31,0.52,11.4,6,"white","California",4
4429,7,0.21,0.42,5.3,0.037,36,123,0.99321,3.14,0.52,10.9,6,"white","California",4
4430,11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,6,"red","California",2
4431,5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6,"white","California",4
4432,8.9,0.745,0.18,2.5,0.077,15,48,0.99739,3.2,0.47,9.7,6,"red","California",2
4435,7.6,0.3,0.42,2,0.052,6,24,0.9963,3.44,0.82,11.9,6,"red","California",2
4436,7.7,0.28,0.3,2,0.062,18,34,0.9952,3.28,0.9,11.3,7,"red","California",2
4439,7.6,0.22,0.34,9.7,0.035,26,143,0.9965,3.08,0.49,9.8,6,"white","California",4
4441,6.6,0.425,0.25,2.35,0.034,23,87,0.99082,3.05,0.41,11.4,6,"white","California",4
4442,6.7,0.36,0.28,8.3,0.034,29,81,0.99151,2.96,0.39,12.5,6,"white","California",4
4443,7,0.16,0.25,14.3,0.044,27,149,0.998,2.91,0.46,9.2,6,"white","California",4
4444,6.4,0.16,0.37,1.5,0.037,27,109,0.99345,3.38,0.5,9.8,6,"white","California",4
4445,6.4,0.38,0.24,7.2,0.047,41,151,0.99604,3.11,0.6,9.2,5,"white","California",4
4446,8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,6,"red","California",2
4447,7.4,0.31,0.26,8.6,0.048,47,206,0.9964,3.26,0.36,9.1,5,"white","California",4
4448,5.9,0.25,0.25,11.3,0.052,30,165,0.997,3.24,0.44,9.5,6,"white","California",4
4452,6,0.24,0.33,2.5,0.026,31,85,0.99014,3.13,0.5,11.3,7,"white","California",4
4454,6.2,0.21,0.38,6.8,0.036,64,245,0.9951,3.06,0.36,9.3,6,"white","California",4
4455,6,0.2,0.25,2,0.041,30,95,0.99078,3.27,0.56,11.1,6,"white","California",4
4458,6.4,0.24,0.29,1,0.038,18,122,0.9906,3.3,0.42,11.5,5,"white","California",4
4459,5.8,0.36,0.26,3.3,0.038,40,153,0.9911,3.34,0.55,11.3,6,"white","California",4
4461,12.6,0.41,0.54,2.8,0.103,19,41,0.99939,3.21,0.76,11.3,6,"red","California",2
4462,7,0.24,0.35,1.5,0.052,51,128,0.9941,3.41,0.59,10.4,7,"white","California",4
4463,7.5,0.33,0.32,11.1,0.036,25,119,0.9962,3.15,0.34,10.5,6,"white","California",4
4465,7.1,0.22,0.32,16.9,0.056,49,158,0.9998,3.37,0.38,9.6,6,"white","California",4
4468,7.6,0.19,0.37,13.1,0.033,52,151,0.99726,3.18,0.79,10.4,6,"white","California",4
4470,6.9,0.25,0.47,8.4,0.042,36,156,0.99604,3.15,0.55,9.4,6,"white","California",4
4472,7.5,0.27,0.36,7,0.036,45,164,0.9939,3.03,0.33,11,5,"white","California",4
4473,5.8,0.24,0.28,1.4,0.038,40,76,0.98711,3.1,0.29,13.9,7,"white","California",4
4474,10,0.35,0.47,2,0.061,6,11,0.99585,3.23,0.52,12,6,"red","California",2
4475,6,0.32,0.33,9.9,0.032,22,90,0.99258,3.1,0.43,12.1,7,"white","California",4
4476,7.8,0.2,0.24,1.6,0.026,26,189,0.991,3.08,0.74,12.1,7,"white","California",4
4477,6.5,0.28,0.35,9.8,0.067,61,180,0.9972,3.15,0.57,9,4,"white","California",4
4480,8.6,0.42,0.39,1.8,0.068,6,12,0.99516,3.35,0.69,11.7,8,"red","California",2
4481,6.5,0.32,0.23,1.2,0.054,39,208,0.99272,3.18,0.46,9.9,6,"white","California",4
4483,6.1,0.58,0.23,2.5,0.044,16,70,0.99352,3.46,0.65,12.5,6,"red","California",2
4485,7.4,0.36,0.32,1.9,0.036,27,119,0.99196,3.15,0.49,11.2,6,"white","California",4
4486,7.1,0.3,0.36,6.8,0.055,44.5,234,0.9972,3.49,0.64,10.2,6,"white","California",4
4487,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,"white","California",4
4488,8.1,0.28,0.34,1.3,0.035,11,126,0.99232,3.14,0.5,9.8,6,"white","California",4
4490,8.6,0.18,0.36,1.8,0.04,24,187,0.9956,3.25,0.55,9.5,6,"white","California",4
4492,7.3,0.29,0.29,4.6,0.029,27,155,0.9931,3.07,0.26,10.6,6,"white","California",4
4493,6.2,0.25,0.42,8,0.049,53,206,0.99586,3.16,0.47,9.1,6,"white","California",4
4494,6.7,0.26,0.39,1.1,0.04,45,147,0.9935,3.32,0.58,9.6,8,"white","California",4
4495,7.4,0.785,0.19,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,6,"red","California",2
4496,7.2,0.39,0.54,1.4,0.157,34,132,0.99449,3.11,0.53,9,6,"white","California",4
4497,7.9,0.28,0.49,7.7,0.045,48,195,0.9954,3.04,0.55,11,6,"white","California",4
4499,5.6,0.12,0.33,2.9,0.044,21,73,0.98896,3.17,0.32,12.9,8,"white","California",4
4500,5.6,0.26,0.27,10.6,0.03,27,119,0.9947,3.4,0.34,10.7,7,"white","California",4
4501,7.3,0.21,0.29,1.6,0.034,29,118,0.9917,3.3,0.5,11,8,"white","California",4
4504,7.3,0.18,0.29,1.2,0.044,12,143,0.9918,3.2,0.48,11.3,7,"white","California",4
4505,6.8,0.22,0.35,17.5,0.039,38,153,0.9994,3.24,0.42,9,6,"white","California",4
4506,7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,"white","California",4
4507,6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6,"white","California",4
4509,5.9,0.32,0.28,4.7,0.039,34,94,0.98964,3.22,0.57,13.1,7,"white","California",4
4510,5.3,0.21,0.29,0.7,0.028,11,66,0.99215,3.3,0.4,9.8,5,"white","California",4
4511,7.3,0.17,0.23,6.3,0.051,35,240,0.9963,3.36,0.54,10,6,"white","California",4
4512,7.2,0.2,0.22,1.6,0.044,17,101,0.99471,3.37,0.53,10,5,"white","California",4
4514,7.8,0.5,0.12,1.8,0.178,6,21,0.996,3.28,0.87,9.8,6,"red","California",2
4516,6.7,0.21,0.37,2.5,0.034,35,89,0.9913,3.25,0.5,11,7,"white","California",4
4518,6.6,0.42,0.33,2.8,0.034,15,85,0.99,3.28,0.51,13.4,6,"white","California",4
4519,5.4,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,"white","California",4
4521,9.8,0.66,0.39,3.2,0.083,21,59,0.9989,3.37,0.71,11.5,7,"red","California",2
4522,7.6,0.36,0.31,1.7,0.079,26,65,0.99716,3.46,0.62,9.5,6,"red","California",2
4524,6,0.26,0.32,3.5,0.028,29,113,0.9912,3.4,0.71,12.3,7,"white","California",4
4525,7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6,"white","California",4
4528,6.9,0.25,0.26,5.2,0.024,36,135,0.9948,3.16,0.72,10.7,7,"white","California",4
4529,6.2,0.39,0.24,4.8,0.037,45,138,0.99174,3.23,0.43,11.2,7,"white","California",4
4530,6,0.28,0.52,6.2,0.028,37,104,0.99161,3.28,0.51,11.8,7,"white","California",4
4531,9.2,0.14,0.37,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,6,"white","California",4
4532,10,0.49,0.2,11,0.071,13,50,1.0015,3.16,0.69,9.2,6,"red","California",2
4534,5.9,0.33,0.32,8.1,0.038,9,34,0.9911,3.22,0.36,12.7,7,"white","California",4
4535,5.8,0.28,0.34,4,0.031,40,99,0.9896,3.39,0.39,12.8,7,"white","California",4
4536,7.2,0.19,0.46,3.8,0.041,82,187,0.9932,3.19,0.6,11.2,7,"white","California",4
4537,7.5,0.38,0.56,9.7,0.055,15,170,0.99605,3.13,0.65,9.9,6,"white","California",4
4540,6.4,0.29,0.3,6.5,0.209,62,156,0.99478,3.1,0.4,9.4,5,"white","California",4
4541,7.3,0.2,0.39,2.3,0.048,24,87,0.99044,2.94,0.35,12,6,"white","California",4
4542,7.2,0.35,0.26,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,6,"red","California",2
4546,6.2,0.3,0.31,1.2,0.048,19,125,0.98999,3.32,0.54,12.6,6,"white","California",4
4547,8.3,0.58,0.13,2.9,0.096,14,63,0.9984,3.17,0.62,9.1,6,"red","California",2
4548,8,0.34,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,6,"white","California",4
4549,6.5,0.29,0.42,10.6,0.042,66,202,0.99674,3.24,0.53,9.5,6,"white","California",4
4551,5.7,0.21,0.32,0.9,0.038,38,121,0.99074,3.24,0.46,10.6,6,"white","California",4
4554,7.3,0.205,0.31,1.7,0.06,34,110,0.9963,3.72,0.69,10.5,6,"white","California",4
4555,7.9,0.16,0.64,17,0.05,69,210,1.0004,3.15,0.51,9.3,7,"white","California",4
4556,8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6,"white","California",4
4557,6.2,0.22,0.3,12.4,0.054,108,152,0.99728,3.1,0.47,9.5,6,"white","California",4
4559,8,0.14,0.33,1.2,0.045,71,162,0.9914,3.07,0.47,11,6,"white","California",4
4562,6.1,0.27,0.31,1.5,0.035,17,83,0.99076,3.32,0.44,11.1,7,"white","California",4
4564,7.7,0.2,0.44,13.9,0.05,44,130,0.99855,3.11,0.48,10,6,"white","California",4
4565,7.3,0.18,0.29,1,0.036,26,101,0.99,3.09,0.37,11.7,6,"white","California",4
4567,6.8,0.24,0.29,2,0.044,15,96,0.99232,3.23,0.64,10.4,8,"white","California",4
4568,7,0.18,0.26,1.4,0.044,46,89,0.99256,3.39,0.48,10.7,7,"white","California",4
4570,6.5,0.22,0.32,2.2,0.028,36,92,0.99076,3.27,0.59,11.9,7,"white","California",4
4572,7.2,0.19,0.39,1.2,0.036,32,85,0.9918,3.16,0.5,10.5,5,"white","California",4
4573,7,0.69,0.07,2.5,0.091,15,21,0.99572,3.38,0.6,11.3,6,"red","California",2
4574,10.5,0.51,0.64,2.4,0.107,6,15,0.9973,3.09,0.66,11.8,7,"red","California",2
4576,7.6,0.27,0.25,13.9,0.05,45,199,0.9984,3.34,0.5,9.8,6,"none","California",1
4577,8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,5,"none","California",1
4578,6.2,0.27,0.49,1.4,0.05,20,74,0.9931,3.32,0.44,9.8,6,"none","California",1
4579,6.8,0.17,0.32,1.4,0.04,35,106,0.99026,3.16,0.66,12,5,"none","California",1
4580,8.9,0.38,0.4,2.2,0.068,12,28,0.99486,3.27,0.75,12.6,7,"red","California",2
4582,6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5,"white","California",4
4583,9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,6,"red","California",2
4586,6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7,"white","California",4
4587,6.6,0.21,0.39,2.3,0.041,31,102,0.99221,3.22,0.58,10.9,7,"white","California",4
4589,7.7,0.57,0.21,1.5,0.069,4,9,0.99458,3.16,0.54,9.8,6,"red","California",2
4590,5.8,0.26,0.24,9.2,0.044,55,152,0.9961,3.31,0.38,9.4,5,"white","California",4
4591,8.5,0.15,0.49,1.5,0.031,17,122,0.9932,3.03,0.4,10.3,6,"white","California",4
4592,6.3,0.24,0.74,1.4,0.172,24,108,0.9932,3.27,0.39,9.9,6,"white","California",4
4593,5.6,0.185,0.19,7.1,0.048,36,110,0.99438,3.26,0.41,9.5,6,"white","California",4
4595,10.2,0.36,0.64,2.9,0.122,10,41,0.998,3.23,0.66,12.5,6,"red","California",2
4596,7.6,0.22,0.28,12,0.056,68,143,0.9983,2.99,0.3,9.2,6,"white","California",4
4598,6.8,0.37,0.67,1.5,0.175,16,98,0.99244,3.06,0.56,10.3,6,"white","California",4
4599,7.2,0.24,0.29,3,0.036,17,117,0.99411,3.36,0.68,10.1,6,"white","California",4
4601,6.9,0.26,0.31,7,0.039,37,175,0.99376,3.32,0.49,11.4,6,"white","California",4
4603,7.2,0.34,0.23,8.9,0.105,22,155,0.99692,3.01,0.58,9.5,5,"white","California",4
4604,7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,"white","California",4
4605,7.1,0.59,0,2.2,0.078,26,44,0.99522,3.42,0.68,10.8,6,"red","California",2
4606,7.2,0.4,0.24,8.5,0.055,45,151,0.99626,3.2,0.52,9.2,5,"white","California",4
4607,8.5,0.34,0.4,4.7,0.055,3,9,0.99738,3.38,0.66,11.6,7,"red","California",2
4608,6.8,0.18,0.3,12.8,0.062,19,171,0.99808,3,0.52,9,7,"white","California",4
4610,5.9,0.34,0.31,2,0.03,38,142,0.98892,3.4,0.41,12.9,7,"white","California",4
4612,9.2,0.18,0.49,1.5,0.041,39,130,0.9945,3.04,0.49,9.8,7,"white","California",4
4613,6,0.39,0.17,12,0.046,65,246,0.9976,3.15,0.38,9,6,"white","California",4
4616,6.5,0.41,0.22,4.8,0.052,49,142,0.9946,3.14,0.62,9.2,5,"white","California",4
4620,6.8,0.23,0.32,8.6,0.046,47,159,0.99452,3.08,0.52,10.5,6,"white","California",4
4623,5.8,0.3,0.23,1.5,0.034,37,121,0.98871,2.96,0.34,12.1,6,"white","California",4
4624,6.7,0.29,0.49,4.7,0.034,35,156,0.9945,3.13,0.45,9.9,6,"white","California",4
4625,7.3,0.23,0.34,9.3,0.052,19,86,0.99574,3.04,0.56,10,5,"white","California",4
4626,6.5,0.24,0.32,7.6,0.038,48,203,0.9958,3.45,0.54,9.7,7,"white","California",4
4628,6.6,0.25,0.35,2.9,0.034,38,121,0.99008,3.19,0.4,12.8,6,"white","California",4
4630,7.3,0.19,0.27,13.9,0.057,45,155,0.99807,2.94,0.41,8.8,8,"white","California",4
4632,9,0.39,0.4,1.3,0.044,25,50,0.99478,3.2,0.83,10.9,6,"red","California",2
4634,6.5,0.43,0.28,11.25,0.032,31,87,0.9922,3.02,0.38,12.4,6,"white","California",4
4638,6.2,0.3,0.31,1.6,0.035,40,106,0.98914,3.26,0.39,12.9,7,"white","California",4
4639,7.1,0.14,0.33,1,0.104,20,54,0.99057,3.19,0.64,11.5,6,"white","California",4
4640,5.3,0.6,0.34,1.4,0.031,3,60,0.98854,3.27,0.38,13,6,"white","California",4
4645,7.2,0.27,0.42,1.6,0.05,35,135,0.992,2.94,0.46,11,6,"white","California",4
4646,6.5,0.37,0.33,3.9,0.027,40,130,0.9906,3.28,0.39,12.7,7,"white","California",4
4648,7.2,0.26,0.4,6.3,0.047,52,172,0.99573,3.18,0.53,9.5,6,"white","California",4
4649,7.7,0.32,0.48,2.3,0.04,28,114,0.9911,3.2,0.52,12.8,7,"white","California",4
4650,6.8,0.22,0.35,5.5,0.043,21,114,0.9938,3.3,0.53,10.7,7,"white","California",4
4651,7.6,0.29,0.49,2.7,0.092,25,60,0.9971,3.31,0.61,10.1,6,"red","California",2
4652,6.2,0.355,0.35,2,0.046,31,95,0.98822,3.06,0.46,13.6,6,"white","California",4
4653,6.1,0.28,0.25,6.9,0.056,44,201,0.9955,3.19,0.4,9.1,6,"white","California",4
4654,7.2,0.22,0.28,7.2,0.06,41,132,0.9935,3.08,0.59,11.3,6,"white","California",4
4655,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,7,"white","California",4
4656,7,0.29,0.49,3.8,0.047,37,136,0.9938,2.95,0.4,9.4,6,"white","California",4
4657,7.5,0.21,0.32,4.8,0.056,39,113,0.99393,3.11,0.52,10.2,7,"white","California",4
4658,6.1,0.17,0.28,4.5,0.033,46,150,0.9933,3.43,0.49,10.9,6,"white","California",4
4659,7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,6,"white","California",4
4660,6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,5,"white","California",4
4662,6.3,0.2,0.24,1.7,0.052,36,135,0.99374,3.8,0.66,10.8,6,"white","California",4
4663,7.4,0.29,0.25,3.8,0.044,30,114,0.992,3.11,0.4,11,6,"white","California",4
4665,6.1,0.41,0.04,1.3,0.036,23,121,0.99228,3.24,0.61,9.9,6,"white","California",4
4666,7.7,0.16,0.41,1.7,0.048,60,173,0.9932,3.24,0.66,11.2,7,"white","California",4
4670,6.1,0.22,0.38,2.8,0.144,12,65,0.9908,2.95,0.64,11.4,6,"white","California",4
4673,7.8,0.21,0.34,11.9,0.039,55,140,0.9959,3.02,0.31,10.3,6,"white","California",4
4674,6.4,0.18,0.31,1.6,0.049,36,127,0.9934,3.6,0.67,10.4,7,"white","California",4
4676,6,0.27,0.32,3.6,0.035,36,133,0.99215,3.23,0.46,10.8,6,"white","California",4
4678,8,0.22,0.42,14.6,0.044,45,163,1.0003,3.21,0.69,8.6,7,"white","California",4
4679,6.2,0.25,0.48,10,0.044,78,240,0.99655,3.25,0.47,9.5,6,"white","California",4
4681,6.9,0.25,0.35,9.2,0.034,42,150,0.9947,3.21,0.36,11.5,6,"white","California",4
4682,5.5,0.16,0.26,1.5,0.032,35,100,0.99076,3.43,0.77,12,6,"white","California",4
4684,6.9,0.74,0.03,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,6,"red","California",2
4685,6.3,0.26,0.29,2.2,0.043,35,175,0.9918,3.38,0.43,11.6,6,"white","California",4
4687,7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,"white","California",4
4689,7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6,"white","California",4
4691,6.2,0.23,0.36,17.2,0.039,37,130,0.99946,3.23,0.43,8.8,6,"white","California",4
4692,7,0.16,0.26,6.85,0.047,30,220,0.99622,3.38,0.58,10.1,6,"white","California",4
4693,6.6,0.17,0.28,1.1,0.034,55,108,0.98939,3,0.52,11.9,7,"white","California",4
4695,6.4,0.17,0.34,1.5,0.093,43,136,0.9938,3.25,0.49,9.6,6,"white","California",4
4697,4.9,0.47,0.17,1.9,0.035,60,148,0.98964,3.27,0.35,11.5,6,"white","California",4
4698,8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,"red","California",2
4699,7.3,0.26,0.24,1.7,0.05,10,112,0.99286,3.11,0.43,9.9,5,"white","California",4
4704,6.5,0.3,0.28,11.45,0.041,29,109,0.99418,2.98,0.3,10.9,6,"white","California",4
4706,9.1,0.68,0.11,2.8,0.093,11,44,0.99888,3.31,0.55,9.5,6,"red","California",2
4707,7.3,0.24,0.34,15.4,0.05,38,174,0.9983,3.03,0.42,9,6,"white","California",4
4708,7.7,0.3,0.32,1.6,0.037,23,124,0.9919,2.93,0.33,11,6,"white","California",4
4711,7.9,0.22,0.38,8,0.043,46,152,0.9934,3.12,0.32,11.5,7,"white","California",4
4712,6.8,0.35,0.53,10.1,0.053,37,151,0.9963,3.07,0.4,9.4,5,"white","California",4
4714,6.4,0.15,0.44,1.2,0.043,67,150,0.9907,3.14,0.73,11.2,7,"white","California",4
4718,6.2,0.27,0.47,1.2,0.146,28,105,0.99224,3.23,0.51,10.1,5,"white","California",4
4719,5.6,0.12,0.26,4.3,0.038,18,97,0.99477,3.36,0.46,9.2,5,"white","California",4
4720,6.7,0.13,0.29,5.3,0.051,31,122,0.9944,3.44,0.37,9.7,6,"white","California",4
4722,7.4,0.3,0.22,5.25,0.053,33,180,0.9926,3.13,0.45,11.6,6,"white","California",4
4723,5.6,0.35,0.4,6.3,0.022,23,174,0.9922,3.54,0.5,11.6,7,"white","California",4
4724,5.4,0.3,0.3,1.2,0.029,25,93,0.98742,3.31,0.4,13.6,7,"white","California",4
4725,6.7,0.3,0.29,2.8,0.025,37,107,0.99159,3.31,0.63,11.3,7,"white","California",4
4727,6.7,0.25,0.26,13.5,0.06,50,156,0.99784,3.39,0.46,9.9,6,"white","California",4
4728,6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5,"white","California",4
4729,6.1,0.16,0.24,1.4,0.046,17,77,0.99319,3.66,0.57,10.3,6,"white","California",4
4731,6.4,0.41,0.01,6.1,0.048,20,70,0.99362,3.19,0.42,10,5,"white","California",4
4732,6.3,0.18,0.24,3.4,0.053,20,119,0.99373,3.11,0.52,9.2,6,"white","California",4
4733,6.4,0.32,0.31,1.9,0.037,34,126,0.99,3.06,0.45,11.8,6,"white","California",4
4734,6.8,0.27,0.28,13.3,0.076,50,163,0.9979,3.03,0.38,8.6,6,"white","California",4
4737,5,0.3,0.33,3.7,0.03,54,173,0.9887,3.36,0.3,13,7,"white","California",4
4738,5.1,0.42,0,1.8,0.044,18,88,0.99157,3.68,0.73,13.6,7,"red","California",2
4740,8.6,0.2,0.42,1.5,0.041,35,125,0.9925,3.11,0.49,11.4,7,"white","California",4
4741,5.1,0.29,0.28,8.3,0.026,27,107,0.99308,3.36,0.37,11,6,"white","California",4
4742,5.9,0.24,0.26,12.3,0.053,34,134,0.9972,3.34,0.45,9.5,6,"white","California",4
4744,5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3,6,"white","California",4
4745,7.6,0.2,0.36,1.9,0.043,24,111,0.99237,3.29,0.54,11.3,6,"white","California",4
4747,6.8,0.26,0.26,2,0.019,23.5,72,0.99041,3.16,0.47,11.8,6,"white","California",4
4752,9.2,0.41,0.5,2.5,0.055,12,25,0.9952,3.34,0.79,13.3,7,"red","California",2
4753,8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11,6,"red","California",2
4754,6.3,0.23,0.22,3.75,0.039,37,116,0.9927,3.23,0.5,10.7,6,"white","California",4
4755,5.9,0.19,0.37,0.8,0.027,3,21,0.9897,3.09,0.31,10.8,5,"white","California",4
4756,7.9,0.65,0.01,2.5,0.078,17,38,0.9963,3.34,0.74,11.7,7,"red","California",2
4757,9.8,0.44,0.47,2.5,0.063,9,28,0.9981,3.24,0.65,10.8,6,"red","California",2
4758,10,0.59,0.31,2.2,0.09,26,62,0.9994,3.18,0.63,10.2,6,"red","California",2
4760,10.3,0.32,0.45,6.4,0.073,5,13,0.9976,3.23,0.82,12.6,8,"red","California",2
4761,7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5,"white","California",4
4762,10.2,0.54,0.37,15.4,0.214,55,95,1.00369,3.18,0.77,9,6,"red","California",2
4763,6.9,0.33,0.31,7.7,0.04,29,135,0.99226,3.11,0.57,12.3,5,"white","California",4
4766,8.2,0.22,0.49,9.6,0.037,53,154,0.9951,3.02,0.33,10.6,6,"white","California",4
4767,7.1,0.44,0.27,8.4,0.057,60,160,0.99257,3.16,0.36,11.8,6,"white","California",4
4768,10.9,0.21,0.49,2.8,0.088,11,32,0.9972,3.22,0.68,11.7,6,"red","California",2
4770,9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,"red","California",2
4771,6.7,0.27,0.26,2.3,0.043,61,181,0.99394,3.45,0.63,10.6,6,"white","California",4
4773,8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,"red","California",2
4777,7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"white","California",4
4780,8,0.26,0.28,8.2,0.038,72,202,0.99566,3.12,0.56,10,6,"white","California",4
4781,6.9,0.24,0.33,12.5,0.046,47,153,0.9983,3.28,0.77,9.6,6,"white","California",4
4784,7.4,0.29,0.48,12.8,0.037,61.5,182,0.99808,3.02,0.34,8.8,5,"white","California",4
4786,6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6,"white","California",4
4787,8.9,0.43,0.45,1.9,0.052,6,16,0.9948,3.35,0.7,12.5,6,"red","California",2
4788,6.2,0.28,0.27,10.3,0.03,26,108,0.99388,3.2,0.36,10.7,6,"white","California",4
4789,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,"white","California",4
4791,5.2,0.34,0.37,6.2,0.031,42,133,0.99076,3.25,0.41,12.5,6,"white","California",4
4792,8,0.45,0.28,10.8,0.051,25,157,0.9957,3.06,0.47,11.4,7,"white","California",4
4793,6,0.31,0.27,2.3,0.042,19,120,0.98952,3.32,0.41,12.7,7,"white","California",4
4794,7.9,0.44,0.37,5.85,0.033,27,93,0.992,3.16,0.54,12.6,7,"white","California",4
4795,6.6,0.855,0.02,2.4,0.062,15,23,0.99627,3.54,0.6,11,6,"red","California",2
4796,7.1,0.27,0.6,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,6,"red","California",2
4798,6.9,0.29,0.3,8.2,0.026,35,112,0.99144,3,0.37,12.3,6,"white","California",4
4799,7.6,0.17,0.27,4.6,0.05,23,98,0.99422,3.08,0.47,9.5,6,"white","California",4
4800,5.6,0.19,0.46,1.1,0.032,33,115,0.9909,3.36,0.5,10.4,6,"white","California",4
4801,6.8,0.27,0.32,1.5,0.044,19,142,0.9921,3.1,0.43,9.9,6,"white","California",4
4802,6.8,0.53,0.35,3.8,0.034,26,109,0.9906,3.26,0.57,12.7,8,"white","California",4
4803,7.2,0.585,0.2,10.4,0.086,17,94,0.99681,3.13,0.4,9.4,5,"white","California",4
4805,6.7,0.24,0.41,9.4,0.04,49,166,0.9954,3.12,0.61,9.9,6,"white","California",4
4806,8,0.715,0.22,2.3,0.075,13,81,0.99688,3.24,0.54,9.5,6,"red","California",2
4807,7.5,0.13,0.38,1.1,0.023,42,104,0.99112,3.28,0.53,11.8,6,"white","California",4
4808,9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,6,"red","California",2
4809,10.9,0.53,0.49,4.6,0.118,10,17,1.0002,3.07,0.56,11.7,6,"red","California",2
4810,6.3,0.21,0.28,1.5,0.051,46,142,0.9928,3.23,0.42,10.1,6,"white","California",4
4811,5.8,0.33,0.23,5,0.053,29,106,0.99458,3.13,0.52,9,5,"white","California",4
4814,8.1,0.4,0.32,7.9,0.031,23,118,0.99176,3.05,0.46,13.3,7,"white","California",4
4816,6.5,0.2,0.24,9.2,0.044,25,150,0.99502,3.22,0.44,10.5,5,"white","California",4
4818,6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7,"white","California",4
4819,7.6,0.36,0.48,13.5,0.038,44,116,0.9982,3.04,0.48,9.2,5,"white","California",4
4820,7.1,0.2,0.35,3.2,0.034,21,107,0.99195,3.11,0.54,11.1,6,"white","California",4
4822,7.2,0.21,1,1.1,0.154,46,114,0.9931,2.95,0.43,9.2,6,"none","California",1
4823,6.3,0.34,0.27,2.5,0.024,40,152,0.99095,3.35,0.6,11.9,7,"none","California",1
4824,7.1,0.36,0.37,4.8,0.019,39,114,0.99036,3.08,0.49,12.7,7,"none","California",1
4825,7.6,0.34,0.39,7.6,0.04,45,215,0.9965,3.11,0.53,9.2,6,"none","California",1
4826,7,0.3,0.51,13.6,0.05,40,168,0.9976,3.07,0.52,9.6,7,"white","California",4
4827,6.2,0.51,0.14,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,6,"red","California",2
4828,6.1,0.32,0.28,6.6,0.021,29,132,0.99188,3.15,0.36,11.45,7,"white","California",4
4829,7.1,0.18,0.74,15.6,0.044,44,176,0.9996,3.38,0.67,9,6,"white","California",4
