ID,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type,location,type_numeric
4628,0.237288136,0.166666667,0.210843373,0.071197411,0.061576355,0.333333333,0.387205387,0.128072445,0.364341085,0.157894737,0.79338843,6,WHITE,CALIFORNIA,3
4630,0.296610169,0.107843137,0.162650602,0.427184466,0.118226601,0.396396396,0.501683502,0.472617508,0.170542636,0.166666667,0.132231405,8,WHITE,CALIFORNIA,3
4632,0.440677966,0.303921569,0.240963855,0.019417476,0.086206897,0.216216216,0.148148148,0.330746011,0.372093023,0.535087719,0.479338843,6,RED,CALIFORNIA,2
4634,0.228813559,0.343137255,0.168674699,0.341423948,0.056650246,0.27027027,0.272727273,0.21949116,0.23255814,0.140350877,0.727272727,6,WHITE,CALIFORNIA,3
4638,0.203389831,0.215686275,0.186746988,0.029126214,0.064039409,0.351351351,0.336700337,0.087537732,0.418604651,0.149122807,0.809917355,7,WHITE,CALIFORNIA,3
4639,0.279661017,0.058823529,0.198795181,0.009708738,0.233990148,0.171171171,0.161616162,0.149202242,0.364341085,0.368421053,0.578512397,6,WHITE,CALIFORNIA,3
4640,0.127118644,0.509803922,0.204819277,0.022653722,0.054187192,0.018018018,0.181818182,0.061664511,0.426356589,0.140350877,0.826446281,6,WHITE,CALIFORNIA,3
4645,0.288135593,0.18627451,0.253012048,0.029126214,0.100985222,0.306306306,0.434343434,0.210866753,0.170542636,0.210526316,0.495867769,6,WHITE,CALIFORNIA,3
4646,0.228813559,0.284313725,0.198795181,0.103559871,0.044334975,0.351351351,0.417508418,0.150495903,0.434108527,0.149122807,0.776859504,7,WHITE,CALIFORNIA,3
4648,0.288135593,0.176470588,0.240963855,0.181229773,0.093596059,0.459459459,0.558922559,0.371711945,0.356589147,0.271929825,0.247933884,6,WHITE,CALIFORNIA,3
4649,0.330508475,0.235294118,0.289156627,0.051779935,0.07635468,0.243243243,0.363636364,0.172056921,0.372093023,0.263157895,0.79338843,7,WHITE,CALIFORNIA,3
4650,0.254237288,0.137254902,0.210843373,0.155339806,0.083743842,0.18018018,0.363636364,0.288486417,0.449612403,0.271929825,0.446280992,7,WHITE,CALIFORNIA,3
4651,0.322033898,0.205882353,0.295180723,0.064724919,0.204433498,0.216216216,0.181818182,0.430789133,0.457364341,0.342105263,0.347107438,6,RED,CALIFORNIA,2
4652,0.203389831,0.269607843,0.210843373,0.042071197,0.091133005,0.27027027,0.2996633,0.047865459,0.263565891,0.210526316,0.925619835,6,WHITE,CALIFORNIA,3
4653,0.194915254,0.196078431,0.15060241,0.200647249,0.115763547,0.387387387,0.656565657,0.361793877,0.364341085,0.157894737,0.181818182,6,WHITE,CALIFORNIA,3
4654,0.288135593,0.137254902,0.168674699,0.210355987,0.125615764,0.36036036,0.424242424,0.275549806,0.279069767,0.324561404,0.545454545,6,WHITE,CALIFORNIA,3
4655,0.296610169,0.166666667,0.21686747,0.401294498,0.100985222,0.306306306,0.653198653,0.495472186,0.248062016,0.210526316,0.148760331,7,WHITE,CALIFORNIA,3
4656,0.271186441,0.205882353,0.295180723,0.100323625,0.093596059,0.324324324,0.437710438,0.288486417,0.178294574,0.157894737,0.231404959,6,WHITE,CALIFORNIA,3
4657,0.313559322,0.12745098,0.192771084,0.132686084,0.115763547,0.342342342,0.36026936,0.294092281,0.302325581,0.263157895,0.363636364,7,WHITE,CALIFORNIA,3
4658,0.194915254,0.088235294,0.168674699,0.122977346,0.0591133,0.405405405,0.484848485,0.266925399,0.550387597,0.236842105,0.479338843,6,WHITE,CALIFORNIA,3
4659,0.330508475,0.235294118,0.373493976,0.32038835,0.066502463,0.495495495,0.494949495,0.460974558,0.317829457,0.192982456,0.148760331,6,WHITE,CALIFORNIA,3
4660,0.220338983,0.205882353,0.108433735,0.462783172,0.07635468,0.18018018,0.37037037,0.442000862,0.325581395,0.245614035,0.198347107,5,WHITE,CALIFORNIA,3
4662,0.211864407,0.117647059,0.144578313,0.03236246,0.10591133,0.315315315,0.434343434,0.285899094,0.837209302,0.385964912,0.462809917,6,WHITE,CALIFORNIA,3
4663,0.305084746,0.205882353,0.15060241,0.100323625,0.086206897,0.261261261,0.363636364,0.210866753,0.302325581,0.157894737,0.495867769,6,WHITE,CALIFORNIA,3
4665,0.194915254,0.323529412,0.024096386,0.019417476,0.066502463,0.198198198,0.387205387,0.222940923,0.403100775,0.342105263,0.314049587,6,WHITE,CALIFORNIA,3
4666,0.330508475,0.078431373,0.246987952,0.03236246,0.096059113,0.531531532,0.562289562,0.262613195,0.403100775,0.385964912,0.52892562,7,WHITE,CALIFORNIA,3
4670,0.194915254,0.137254902,0.228915663,0.067961165,0.332512315,0.099099099,0.198653199,0.15912031,0.178294574,0.368421053,0.561983471,6,WHITE,CALIFORNIA,3
4673,0.338983051,0.12745098,0.204819277,0.362459547,0.073891626,0.486486486,0.451178451,0.379042691,0.23255814,0.078947368,0.380165289,6,WHITE,CALIFORNIA,3
4674,0.220338983,0.098039216,0.186746988,0.029126214,0.098522167,0.315315315,0.407407407,0.271237602,0.682170543,0.394736842,0.396694215,7,WHITE,CALIFORNIA,3
4676,0.186440678,0.18627451,0.192771084,0.093851133,0.064039409,0.315315315,0.427609428,0.217335058,0.395348837,0.210526316,0.462809917,6,WHITE,CALIFORNIA,3
4678,0.355932203,0.137254902,0.253012048,0.449838188,0.086206897,0.396396396,0.528619529,0.568779646,0.379844961,0.412280702,0.099173554,7,WHITE,CALIFORNIA,3
4679,0.203389831,0.166666667,0.289156627,0.300970874,0.086206897,0.693693694,0.787878788,0.407072014,0.410852713,0.219298246,0.247933884,6,WHITE,CALIFORNIA,3
4681,0.262711864,0.166666667,0.210843373,0.275080906,0.061576355,0.369369369,0.484848485,0.327296248,0.379844961,0.122807018,0.578512397,6,WHITE,CALIFORNIA,3
4682,0.144067797,0.078431373,0.156626506,0.025889968,0.056650246,0.306306306,0.316498316,0.157395429,0.550387597,0.48245614,0.661157025,6,WHITE,CALIFORNIA,3
4684,0.262711864,0.647058824,0.018072289,0.051779935,0.110837438,0.054054054,0.033670034,0.343682622,0.565891473,0.359649123,0.578512397,6,RED,CALIFORNIA,2
4685,0.211864407,0.176470588,0.174698795,0.048543689,0.083743842,0.306306306,0.569023569,0.202242346,0.511627907,0.184210526,0.595041322,6,WHITE,CALIFORNIA,3
4687,0.330508475,0.147058824,0.186746988,0.323624595,0.071428571,0.522522523,0.606060606,0.422164726,0.310077519,0.289473684,0.247933884,6,WHITE,CALIFORNIA,3
4689,0.347457627,0.098039216,0.295180723,0.145631068,0.103448276,0.315315315,0.508417508,0.35316947,0.356589147,0.228070175,0.429752066,6,WHITE,CALIFORNIA,3
4691,0.203389831,0.147058824,0.21686747,0.533980583,0.073891626,0.324324324,0.417508418,0.532557137,0.395348837,0.184210526,0.132231405,6,WHITE,CALIFORNIA,3
4692,0.271186441,0.078431373,0.156626506,0.199029126,0.093596059,0.261261261,0.720538721,0.392841742,0.511627907,0.315789474,0.347107438,6,WHITE,CALIFORNIA,3
4693,0.237288136,0.088235294,0.168674699,0.012944984,0.061576355,0.486486486,0.343434343,0.098318241,0.217054264,0.263157895,0.644628099,7,WHITE,CALIFORNIA,3
4695,0.220338983,0.088235294,0.204819277,0.025889968,0.206896552,0.378378378,0.437710438,0.288486417,0.410852713,0.236842105,0.26446281,6,WHITE,CALIFORNIA,3
4697,0.093220339,0.382352941,0.102409639,0.038834951,0.064039409,0.531531532,0.478114478,0.109098749,0.426356589,0.114035088,0.578512397,6,WHITE,CALIFORNIA,3
4698,0.381355932,0.196078431,0.289156627,0.045307443,0.206896552,0.045045045,0.02020202,0.300560586,0.418604651,0.350877193,0.727272727,7,RED,CALIFORNIA,2
4699,0.296610169,0.176470588,0.144578313,0.03236246,0.100985222,0.081081081,0.356902357,0.247951703,0.302325581,0.184210526,0.314049587,5,WHITE,CALIFORNIA,3
4704,0.228813559,0.215686275,0.168674699,0.34789644,0.078817734,0.252252252,0.346801347,0.30487279,0.201550388,0.070175439,0.479338843,6,WHITE,CALIFORNIA,3
4706,0.449152542,0.588235294,0.06626506,0.067961165,0.206896552,0.09009009,0.127946128,0.507546356,0.457364341,0.289473684,0.247933884,6,RED,CALIFORNIA,2
4707,0.296610169,0.156862745,0.204819277,0.475728155,0.100985222,0.333333333,0.565656566,0.482535576,0.240310078,0.175438596,0.165289256,6,WHITE,CALIFORNIA,3
4708,0.330508475,0.215686275,0.192771084,0.029126214,0.068965517,0.198198198,0.397306397,0.206554549,0.162790698,0.096491228,0.495867769,6,WHITE,CALIFORNIA,3
4711,0.347457627,0.137254902,0.228915663,0.236245955,0.083743842,0.405405405,0.491582492,0.271237602,0.310077519,0.087719298,0.578512397,7,WHITE,CALIFORNIA,3
4712,0.254237288,0.264705882,0.319277108,0.30420712,0.108374384,0.324324324,0.488215488,0.396291505,0.271317829,0.157894737,0.231404959,5,WHITE,CALIFORNIA,3
4714,0.220338983,0.068627451,0.265060241,0.01618123,0.083743842,0.594594595,0.484848485,0.154808107,0.325581395,0.447368421,0.52892562,7,WHITE,CALIFORNIA,3
4718,0.203389831,0.18627451,0.28313253,0.01618123,0.337438424,0.243243243,0.333333333,0.221216041,0.395348837,0.254385965,0.347107438,5,WHITE,CALIFORNIA,3
4719,0.152542373,0.039215686,0.156626506,0.116504854,0.071428571,0.153153153,0.306397306,0.330314791,0.496124031,0.210526316,0.198347107,5,WHITE,CALIFORNIA,3
4720,0.245762712,0.049019608,0.174698795,0.148867314,0.103448276,0.27027027,0.390572391,0.314359638,0.558139535,0.131578947,0.280991736,6,WHITE,CALIFORNIA,3
4722,0.305084746,0.215686275,0.13253012,0.147249191,0.108374384,0.288288288,0.585858586,0.236739974,0.317829457,0.201754386,0.595041322,6,WHITE,CALIFORNIA,3
4723,0.152542373,0.264705882,0.240963855,0.181229773,0.032019704,0.198198198,0.565656566,0.21949116,0.635658915,0.245614035,0.595041322,7,WHITE,CALIFORNIA,3
4724,0.13559322,0.215686275,0.180722892,0.01618123,0.049261084,0.216216216,0.292929293,0.013367831,0.457364341,0.157894737,0.925619835,7,WHITE,CALIFORNIA,3
4725,0.245762712,0.215686275,0.174698795,0.067961165,0.039408867,0.324324324,0.34006734,0.193186718,0.457364341,0.359649123,0.545454545,7,WHITE,CALIFORNIA,3
4727,0.245762712,0.166666667,0.156626506,0.414239482,0.125615764,0.441441441,0.505050505,0.462699439,0.519379845,0.210526316,0.314049587,6,WHITE,CALIFORNIA,3
4728,0.220338983,0.166666667,0.343373494,0.009708738,0.130541872,0.18018018,0.390572391,0.227253126,0.217054264,0.157894737,0.247933884,5,WHITE,CALIFORNIA,3
4729,0.194915254,0.078431373,0.144578313,0.022653722,0.091133005,0.144144144,0.239057239,0.262181975,0.728682171,0.307017544,0.380165289,6,WHITE,CALIFORNIA,3
4731,0.220338983,0.323529412,0.006024096,0.174757282,0.096059113,0.171171171,0.215488215,0.28072445,0.364341085,0.175438596,0.330578512,5,WHITE,CALIFORNIA,3
4732,0.211864407,0.098039216,0.144578313,0.087378641,0.108374384,0.171171171,0.38047138,0.285467874,0.302325581,0.263157895,0.198347107,6,WHITE,CALIFORNIA,3
4733,0.220338983,0.235294118,0.186746988,0.038834951,0.068965517,0.297297297,0.404040404,0.124622682,0.263565891,0.201754386,0.628099174,6,WHITE,CALIFORNIA,3
4734,0.254237288,0.18627451,0.168674699,0.40776699,0.165024631,0.441441441,0.528619529,0.465286762,0.240310078,0.140350877,0.099173554,6,WHITE,CALIFORNIA,3
4737,0.101694915,0.215686275,0.198795181,0.097087379,0.051724138,0.477477477,0.562289562,0.068564036,0.496124031,0.070175439,0.826446281,7,WHITE,CALIFORNIA,3
4738,0.110169492,0.333333333,0,0.035598706,0.086206897,0.153153153,0.276094276,0.192324278,0.744186047,0.447368421,0.925619835,7,RED,CALIFORNIA,2
4740,0.406779661,0.117647059,0.253012048,0.025889968,0.078817734,0.306306306,0.400673401,0.232427771,0.302325581,0.236842105,0.561983471,7,WHITE,CALIFORNIA,3
4741,0.110169492,0.205882353,0.168674699,0.245954693,0.041871921,0.234234234,0.34006734,0.257438551,0.496124031,0.131578947,0.495867769,6,WHITE,CALIFORNIA,3
4742,0.177966102,0.156862745,0.156626506,0.375404531,0.108374384,0.297297297,0.430976431,0.435101337,0.480620155,0.201754386,0.247933884,6,WHITE,CALIFORNIA,3
4744,0.169491525,0.205882353,0.198795181,0.097087379,0.049261084,0.261261261,0.276094276,0.12203536,0.410852713,0.175438596,0.710743802,6,WHITE,CALIFORNIA,3
4745,0.322033898,0.117647059,0.21686747,0.038834951,0.083743842,0.207207207,0.353535354,0.226821906,0.441860465,0.280701754,0.545454545,6,WHITE,CALIFORNIA,3
4747,0.254237288,0.176470588,0.156626506,0.042071197,0.024630542,0.202702703,0.222222222,0.142302717,0.341085271,0.219298246,0.628099174,6,WHITE,CALIFORNIA,3
4752,0.457627119,0.323529412,0.301204819,0.058252427,0.113300493,0.099099099,0.063973064,0.348857266,0.480620155,0.5,0.876033058,7,RED,CALIFORNIA,2
4753,0.381355932,0.254901961,0.240963855,0.055016181,0.137931034,0.207207207,0.141414141,0.363518758,0.480620155,0.561403509,0.495867769,6,RED,CALIFORNIA,2
4754,0.211864407,0.147058824,0.13253012,0.098705502,0.073891626,0.324324324,0.37037037,0.241052178,0.395348837,0.245614035,0.446280992,6,WHITE,CALIFORNIA,3
4755,0.177966102,0.107843137,0.222891566,0.003236246,0.044334975,0.018018018,0.050505051,0.111686072,0.286821705,0.078947368,0.462809917,5,WHITE,CALIFORNIA,3
4756,0.347457627,0.558823529,0.006024096,0.058252427,0.169950739,0.144144144,0.107744108,0.396291505,0.480620155,0.456140351,0.611570248,7,RED,CALIFORNIA,2
4757,0.508474576,0.352941176,0.28313253,0.058252427,0.133004926,0.072072072,0.074074074,0.473911169,0.403100775,0.377192982,0.462809917,6,RED,CALIFORNIA,2
4758,0.525423729,0.5,0.186746988,0.048543689,0.199507389,0.225225225,0.188552189,0.529969815,0.356589147,0.359649123,0.363636364,6,RED,CALIFORNIA,2
4760,0.550847458,0.235294118,0.271084337,0.184466019,0.157635468,0.036036036,0.023569024,0.452350151,0.395348837,0.526315789,0.760330579,8,RED,CALIFORNIA,2
4761,0.347457627,0.12745098,0.234939759,0.042071197,0.118226601,0.18018018,0.444444444,0.200517464,0.255813953,0.263157895,0.479338843,5,WHITE,CALIFORNIA,3
4762,0.542372881,0.450980392,0.222891566,0.475728155,0.504926108,0.486486486,0.2996633,0.714963346,0.356589147,0.48245614,0.165289256,6,RED,CALIFORNIA,2
4763,0.262711864,0.245098039,0.186746988,0.226537217,0.07635468,0.252252252,0.434343434,0.222078482,0.302325581,0.307017544,0.710743802,5,WHITE,CALIFORNIA,3
4766,0.372881356,0.137254902,0.295180723,0.28802589,0.068965517,0.468468468,0.498316498,0.344545063,0.23255814,0.096491228,0.429752066,6,WHITE,CALIFORNIA,3
4767,0.279661017,0.352941176,0.162650602,0.249190939,0.118226601,0.531531532,0.518518519,0.235446313,0.341085271,0.122807018,0.628099174,6,WHITE,CALIFORNIA,3
4768,0.601694915,0.12745098,0.295180723,0.067961165,0.194581281,0.09009009,0.087542088,0.435101337,0.387596899,0.403508772,0.611570248,6,RED,CALIFORNIA,2
4770,0.440677966,0.294117647,0.246987952,0.055016181,0.231527094,0.045045045,0.013468013,0.385079776,0.317829457,0.315789474,0.644628099,7,RED,CALIFORNIA,2
4771,0.245762712,0.18627451,0.156626506,0.051779935,0.083743842,0.540540541,0.589225589,0.294523502,0.565891473,0.359649123,0.429752066,6,WHITE,CALIFORNIA,3
4773,0.406779661,0.382352941,0.162650602,0.051779935,0.113300493,0.117117117,0.074074074,0.347132385,0.356589147,0.50877193,0.52892562,5,RED,CALIFORNIA,2
4777,0.305084746,0.107843137,0.186746988,0.446601942,0.088669951,0.342342342,0.62962963,0.495472186,0.294573643,0.245614035,0.198347107,6,WHITE,CALIFORNIA,3
4780,0.355932203,0.176470588,0.168674699,0.242718447,0.071428571,0.63963964,0.65993266,0.368693402,0.310077519,0.298245614,0.330578512,6,WHITE,CALIFORNIA,3
4781,0.262711864,0.156862745,0.198795181,0.381877023,0.091133005,0.414414414,0.494949495,0.482535576,0.434108527,0.48245614,0.26446281,6,WHITE,CALIFORNIA,3
4784,0.305084746,0.205882353,0.289156627,0.391585761,0.068965517,0.545045045,0.592592593,0.473048728,0.23255814,0.105263158,0.132231405,5,WHITE,CALIFORNIA,3
4786,0.228813559,0.147058824,0.15060241,0.537216828,0.091133005,0.126126126,0.35016835,0.481673135,0.333333333,0.175438596,0.198347107,6,WHITE,CALIFORNIA,3
4787,0.43220339,0.343137255,0.271084337,0.038834951,0.10591133,0.045045045,0.033670034,0.331608452,0.488372093,0.421052632,0.743801653,6,RED,CALIFORNIA,2
4788,0.203389831,0.196078431,0.162650602,0.310679612,0.051724138,0.225225225,0.343434343,0.291936179,0.372093023,0.122807018,0.446280992,6,WHITE,CALIFORNIA,3
4789,0.169491525,0.245098039,0.138554217,0.139158576,0.108374384,0.252252252,0.336700337,0.322121604,0.317829457,0.263157895,0.165289256,5,WHITE,CALIFORNIA,3
4791,0.118644068,0.254901961,0.222891566,0.177993528,0.054187192,0.369369369,0.427609428,0.157395429,0.410852713,0.166666667,0.743801653,6,WHITE,CALIFORNIA,3
4792,0.355932203,0.362745098,0.168674699,0.326860841,0.103448276,0.216216216,0.508417508,0.370418284,0.263565891,0.219298246,0.561983471,7,WHITE,CALIFORNIA,3
4793,0.186440678,0.225490196,0.162650602,0.051779935,0.081280788,0.162162162,0.383838384,0.103924105,0.465116279,0.166666667,0.776859504,7,WHITE,CALIFORNIA,3
4794,0.347457627,0.352941176,0.222891566,0.166666667,0.0591133,0.234234234,0.292929293,0.210866753,0.341085271,0.280701754,0.760330579,7,WHITE,CALIFORNIA,3
4795,0.237288136,0.759803922,0.012048193,0.055016181,0.130541872,0.126126126,0.057239057,0.394997844,0.635658915,0.333333333,0.495867769,6,RED,CALIFORNIA,2
4796,0.279661017,0.18627451,0.361445783,0.045307443,0.160098522,0.144144144,0.063973064,0.47563605,0.511627907,0.438596491,0.429752066,6,RED,CALIFORNIA,2
4798,0.262711864,0.205882353,0.180722892,0.242718447,0.041871921,0.306306306,0.356902357,0.186718413,0.217054264,0.131578947,0.710743802,6,WHITE,CALIFORNIA,3
4799,0.322033898,0.088235294,0.162650602,0.126213592,0.100985222,0.198198198,0.30976431,0.306597671,0.279069767,0.219298246,0.247933884,6,WHITE,CALIFORNIA,3
4800,0.152542373,0.107843137,0.277108434,0.012944984,0.056650246,0.288288288,0.367003367,0.163432514,0.496124031,0.245614035,0.396694215,6,WHITE,CALIFORNIA,3
4801,0.254237288,0.18627451,0.192771084,0.025889968,0.086206897,0.162162162,0.457912458,0.215178956,0.294573643,0.184210526,0.314049587,6,WHITE,CALIFORNIA,3
4802,0.254237288,0.441176471,0.210843373,0.100323625,0.061576355,0.225225225,0.346801347,0.150495903,0.418604651,0.307017544,0.776859504,8,WHITE,CALIFORNIA,3
4803,0.288135593,0.495098039,0.120481928,0.313915858,0.189655172,0.144144144,0.296296296,0.418283743,0.317829457,0.157894737,0.231404959,5,WHITE,CALIFORNIA,3
4805,0.245762712,0.156862745,0.246987952,0.281553398,0.07635468,0.432432432,0.538720539,0.357481673,0.310077519,0.342105263,0.314049587,6,WHITE,CALIFORNIA,3
4806,0.355932203,0.62254902,0.13253012,0.051779935,0.162561576,0.108108108,0.252525253,0.421302285,0.403100775,0.280701754,0.247933884,6,RED,CALIFORNIA,2
4807,0.313559322,0.049019608,0.228915663,0.012944984,0.034482759,0.369369369,0.32996633,0.172919362,0.434108527,0.271929825,0.628099174,6,WHITE,CALIFORNIA,3
4808,0.5,0.210784314,0.240963855,0.025889968,0.157635468,0.117117117,0.050505051,0.364381199,0.325581395,0.254385965,0.479338843,6,RED,CALIFORNIA,2
4809,0.601694915,0.441176471,0.295180723,0.126213592,0.268472906,0.081081081,0.037037037,0.564467443,0.271317829,0.298245614,0.611570248,6,RED,CALIFORNIA,2
4810,0.211864407,0.12745098,0.168674699,0.025889968,0.103448276,0.405405405,0.457912458,0.245364381,0.395348837,0.175438596,0.347107438,6,WHITE,CALIFORNIA,3
4811,0.169491525,0.245098039,0.138554217,0.139158576,0.108374384,0.252252252,0.336700337,0.322121604,0.317829457,0.263157895,0.165289256,5,WHITE,CALIFORNIA,3
4814,0.36440678,0.31372549,0.192771084,0.233009709,0.054187192,0.198198198,0.377104377,0.200517464,0.255813953,0.210526316,0.876033058,7,WHITE,CALIFORNIA,3
4816,0.228813559,0.117647059,0.144578313,0.275080906,0.086206897,0.216216216,0.484848485,0.3410953,0.387596899,0.192982456,0.41322314,5,WHITE,CALIFORNIA,3
4818,0.211864407,0.205882353,0.174698795,0.084142395,0.068965517,0.279279279,0.451178451,0.103061665,0.348837209,0.122807018,0.79338843,7,WHITE,CALIFORNIA,3
4819,0.322033898,0.274509804,0.289156627,0.414239482,0.071428571,0.387387387,0.37037037,0.478223372,0.248062016,0.228070175,0.198347107,5,WHITE,CALIFORNIA,3
4820,0.279661017,0.117647059,0.210843373,0.080906149,0.061576355,0.18018018,0.34006734,0.208710651,0.302325581,0.280701754,0.512396694,6,WHITE,CALIFORNIA,3
4822,0.288135593,0.12745098,0.602409639,0.012944984,0.357142857,0.405405405,0.363636364,0.258300992,0.178294574,0.184210526,0.198347107,6,none,CALIFORNIA,1
4823,0.211864407,0.254901961,0.162650602,0.058252427,0.036945813,0.351351351,0.491582492,0.165588616,0.488372093,0.333333333,0.644628099,7,none,CALIFORNIA,1
4824,0.279661017,0.274509804,0.222891566,0.132686084,0.024630542,0.342342342,0.363636364,0.140146615,0.279069767,0.236842105,0.776859504,7,none,CALIFORNIA,1
4825,0.322033898,0.254901961,0.234939759,0.223300971,0.07635468,0.396396396,0.703703704,0.404915912,0.302325581,0.271929825,0.198347107,6,none,CALIFORNIA,1
4826,0.271186441,0.215686275,0.307228916,0.417475728,0.100985222,0.351351351,0.545454545,0.452350151,0.271317829,0.263157895,0.26446281,7,WHITE,CALIFORNIA,3
4827,0.203389831,0.421568627,0.084337349,0.038834951,0.115763547,0.126126126,0.094276094,0.295385942,0.589147287,0.307017544,0.578512397,6,RED,CALIFORNIA,2
4828,0.194915254,0.235294118,0.168674699,0.190938511,0.02955665,0.252252252,0.424242424,0.205692109,0.333333333,0.122807018,0.570247934,7,WHITE,CALIFORNIA,3
4829,0.279661017,0.098039216,0.445783133,0.482200647,0.086206897,0.387387387,0.572390572,0.538594222,0.511627907,0.394736842,0.165289256,6,WHITE,CALIFORNIA,3
4830,0.398305085,0.147058824,0.168674699,0.336569579,0.0591133,0.261261261,0.306397306,0.343251401,0.240310078,0.149122807,0.41322314,7,WHITE,CALIFORNIA,3
4831,0.305084746,0.147058824,0.228915663,0.25566343,0.10591133,0.36036036,0.484848485,0.354894351,0.263565891,0.210526316,0.380165289,5,WHITE,CALIFORNIA,3
4832,0.220338983,0.284313725,0.072289157,0.16828479,0.115763547,0.045045045,0.286195286,0.355756792,0.263565891,0.210526316,0.066115702,4,WHITE,CALIFORNIA,3
4833,0.203389831,0.264705882,0.174698795,0.103559871,0.078817734,0.189189189,0.245791246,0.126778784,0.294573643,0.324561404,0.672176309,6,WHITE,CALIFORNIA,3
4834,0.423728814,0.303921569,0.204819277,0.16828479,0.113300493,0.288288288,0.410774411,0.241052178,0.178294574,0.254385965,0.628099174,6,WHITE,CALIFORNIA,3
4836,0.305084746,0.058823529,0.180722892,0.019417476,0.0591133,0.216216216,0.286195286,0.240189737,0.627906977,0.149122807,0.429752066,6,none,CALIFORNIA,1
4838,0.186440678,0.343137255,0.204819277,0.223300971,0.088669951,0.216216216,0.377104377,0.220353601,0.240310078,0.131578947,0.495867769,6,none,CALIFORNIA,1
4841,0.245762712,0.254901961,0.259036145,0.029126214,0.078817734,0.252252252,0.363636364,0.130659767,0.395348837,0.192982456,0.760330579,6,WHITE,CALIFORNIA,3
4843,0.36440678,0.107843137,0.34939759,0.51618123,0.098522167,0.423423423,0.589225589,0.581716257,0.372093023,0.350877193,0.181818182,6,WHITE,CALIFORNIA,3
4845,0.152542373,0.12745098,0.144578313,0.1197411,0.044334975,0.324324324,0.484848485,0.167744718,0.449612403,0.078947368,0.578512397,7,WHITE,CALIFORNIA,3
4846,0.288135593,0.12745098,0.21686747,0.485436893,0.088669951,0.603603604,0.595959596,0.522207848,0.410852713,0.473684211,0.231404959,5,WHITE,CALIFORNIA,3
4847,0.161016949,0.299019608,0.024096386,0.385113269,0.061576355,0.189189189,0.367003367,0.400603708,0.434108527,0.359649123,0.314049587,6,WHITE,CALIFORNIA,3
4848,0.36440678,0.254901961,0.168674699,0.220064725,0.07635468,0.621621622,0.754208754,0.365243639,0.325581395,0.289473684,0.297520661,6,WHITE,CALIFORNIA,3
4852,0.220338983,0.411764706,0.120481928,0.055016181,0.123152709,0.162162162,0.356902357,0.260025873,0.356589147,0.157894737,0.198347107,6,WHITE,CALIFORNIA,3
4853,0.271186441,0.509803922,0.072289157,0.048543689,0.18226601,0.108108108,0.074074074,0.409228116,0.620155039,0.350877193,0.363636364,7,RED,CALIFORNIA,2
4854,0.237288136,0.254901961,0.240963855,0.239482201,0.091133005,0.603603604,0.552188552,0.337645537,0.333333333,0.245614035,0.256198347,6,WHITE,CALIFORNIA,3
4855,0.228813559,0.37254902,0.144578313,0.349514563,0.103448276,0.495495495,0.555555556,0.37818025,0.279069767,0.298245614,0.297520661,6,WHITE,CALIFORNIA,3
4856,0.169491525,0.235294118,0.228915663,0.131067961,0.0591133,0.198198198,0.296296296,0.167744718,0.542635659,0.175438596,0.628099174,7,WHITE,CALIFORNIA,3
4859,0.305084746,0.401960784,0.144578313,0.466019417,0.051724138,0.297297297,0.494949495,0.35316947,0.317829457,0.254385965,0.661157025,7,WHITE,CALIFORNIA,3
4860,0.161016949,0.137254902,0.13253012,0.51618123,0.086206897,0.342342342,0.35016835,0.493316085,0.403100775,0.228070175,0.165289256,6,WHITE,CALIFORNIA,3
4861,0.288135593,0.098039216,0.186746988,0.012944984,0.088669951,0.171171171,0.225589226,0.232427771,0.465116279,0.157894737,0.462809917,7,WHITE,CALIFORNIA,3
4862,0.220338983,0.117647059,0.192771084,0.077669903,0.078817734,0.153153153,0.404040404,0.184993532,0.550387597,0.175438596,0.661157025,6,WHITE,CALIFORNIA,3
4864,0.237288136,0.137254902,0.222891566,0.01618123,0.123152709,0.396396396,0.64983165,0.253988788,0.503875969,0.289473684,0.380165289,7,WHITE,CALIFORNIA,3
4866,0.415254237,0.431372549,0.054216867,0.058252427,0.201970443,0.171171171,0.144781145,0.452350151,0.480620155,0.561403509,0.429752066,7,RED,CALIFORNIA,2
4867,0.237288136,0.205882353,0.174698795,0.035598706,0.066502463,0.333333333,0.323232323,0.046571798,0.279069767,0.175438596,0.94214876,7,WHITE,CALIFORNIA,3
4870,0.381355932,0.058823529,0.271084337,0.025889968,0.073891626,0.153153153,0.30976431,0.217335058,0.23255814,0.298245614,0.495867769,6,WHITE,CALIFORNIA,3
4871,0.305084746,0.137254902,0.156626506,0.262135922,0.044334975,0.198198198,0.356902357,0.258300992,0.201550388,0.166666667,0.561983471,6,WHITE,CALIFORNIA,3
4872,0.271186441,0.068627451,0.168674699,0.453074434,0.103448276,0.252252252,0.481481481,0.466149202,0.186046512,0.149122807,0.165289256,7,WHITE,CALIFORNIA,3
4874,0.220338983,0.137254902,0.295180723,0.220064725,0.110837438,0.369369369,0.488215488,0.331608452,0.426356589,0.263157895,0.347107438,6,WHITE,CALIFORNIA,3
